t,state,state_idx
1086,"[1170,1755)",2
1087,"[1170,1755)",2
1088,"[1170,1755)",2
1089,"[1170,1755)",2
1090,"[1170,1755)",2
1091,"[1170,1755)",2
1092,"[1170,1755)",2
1093,"[1170,1755)",2
1094,"[1170,1755)",2
1095,"[3510,4095]",6
1096,"[3510,4095]",6
1097,"[3510,4095]",6
1098,"[3510,4095]",6
1099,"[3510,4095]",6
1100,"[3510,4095]",6
1101,"[3510,4095]",6
1102,"[3510,4095]",6
1103,"[3510,4095]",6
1104,"[3510,4095]",6
1105,"[3510,4095]",6
1106,"[3510,4095]",6
1107,"[3510,4095]",6
1108,"[3510,4095]",6
1109,"[3510,4095]",6
1110,"[3510,4095]",6
1111,"[3510,4095]",6
1112,"[3510,4095]",6
1113,"[3510,4095]",6
1114,"[3510,4095]",6
1115,"[3510,4095]",6
1116,"[3510,4095]",6
1117,"[3510,4095]",6
1118,"[3510,4095]",6
1119,"[3510,4095]",6
1120,"[3510,4095]",6
1121,"[3510,4095]",6
1122,"[3510,4095]",6
1123,"[3510,4095]",6
1124,"[3510,4095]",6
1125,"[3510,4095]",6
1126,"[3510,4095]",6
1127,"[2340,2925)",4
1128,"[3510,4095]",6
1129,"[3510,4095]",6
1130,"[3510,4095]",6
1131,"[3510,4095]",6
1132,"[3510,4095]",6
1133,"[3510,4095]",6
1134,"[3510,4095]",6
1135,"[3510,4095]",6
1136,"[3510,4095]",6
1137,"[3510,4095]",6
1138,"[3510,4095]",6
1139,"[3510,4095]",6
1140,"[1170,1755)",2
1141,"[1170,1755)",2
1142,"[585,1170)",1
1143,"[585,1170)",1
1144,"[1755,2340)",3
1145,"[1755,2340)",3
1146,"[585,1170)",1
1147,"[585,1170)",1
1148,"[585,1170)",1
1149,"[585,1170)",1
1150,"[1755,2340)",3
1151,"[1170,1755)",2
1152,"[1755,2340)",3
1153,"[1170,1755)",2
1154,"[1170,1755)",2
1155,"[1170,1755)",2
1156,"[1170,1755)",2
1157,"[1170,1755)",2
1158,"[1170,1755)",2
1159,"[1170,1755)",2
1160,"[1170,1755)",2
1161,"[1170,1755)",2
1162,"[1170,1755)",2
1163,"[1170,1755)",2
1164,"[1170,1755)",2
1165,"[1170,1755)",2
1166,"[1170,1755)",2
1167,"[1170,1755)",2
1168,"[1170,1755)",2
1169,"[1170,1755)",2
1170,"[1170,1755)",2
1171,"[1170,1755)",2
1172,"[1170,1755)",2
1173,"[1755,2340)",3
1174,"[2925,3510)",5
1175,"[2340,2925)",4
1176,"[1170,1755)",2
1177,"[3510,4095]",6
1178,"[3510,4095]",6
1179,"[3510,4095]",6
1180,"[3510,4095]",6
1181,"[3510,4095]",6
1182,"[3510,4095]",6
1183,"[3510,4095]",6
1184,"[3510,4095]",6
1185,"[3510,4095]",6
1186,"[3510,4095]",6
1187,"[3510,4095]",6
1188,"[3510,4095]",6
1189,"[3510,4095]",6
1190,"[3510,4095]",6
1191,"[3510,4095]",6
1192,"[3510,4095]",6
1193,"[3510,4095]",6
1194,"[3510,4095]",6
1195,"[3510,4095]",6
1196,"[3510,4095]",6
1197,"[3510,4095]",6
1198,"[3510,4095]",6
1199,"[3510,4095]",6
1200,"[3510,4095]",6
1201,"[3510,4095]",6
1202,"[3510,4095]",6
1203,"[3510,4095]",6
1204,"[3510,4095]",6
1205,"[3510,4095]",6
1206,"[3510,4095]",6
1207,"[3510,4095]",6
1208,"[3510,4095]",6
1209,"[3510,4095]",6
1210,"[3510,4095]",6
1211,"[3510,4095]",6
1212,"[3510,4095]",6
1213,"[3510,4095]",6
1214,"[3510,4095]",6
1215,"[3510,4095]",6
1216,"[585,1170)",1
1217,"[585,1170)",1
1218,"[585,1170)",1
1219,"[1170,1755)",2
1220,"[585,1170)",1
1221,"[1170,1755)",2
1222,"[1170,1755)",2
1223,"[1170,1755)",2
1224,"[3510,4095]",6
1225,"[3510,4095]",6
1226,"[3510,4095]",6
1227,"[3510,4095]",6
1228,"[3510,4095]",6
1229,"[3510,4095]",6
1230,"[3510,4095]",6
1231,"[3510,4095]",6
1232,"[3510,4095]",6
1233,"[3510,4095]",6
1234,"[3510,4095]",6
1235,"[3510,4095]",6
1236,"[3510,4095]",6
1237,"[3510,4095]",6
1238,"[3510,4095]",6
1239,"[1170,1755)",2
1240,"[1170,1755)",2
1241,"[1170,1755)",2
1242,"[3510,4095]",6
1243,"[3510,4095]",6
1244,"[3510,4095]",6
1245,"[3510,4095]",6
1246,"[3510,4095]",6
1247,"[3510,4095]",6
1248,"[3510,4095]",6
1249,"[3510,4095]",6
1250,"[3510,4095]",6
1251,"[585,1170)",1
1252,"[585,1170)",1
1253,"[585,1170)",1
1254,"[3510,4095]",6
1255,"[3510,4095]",6
1256,"[3510,4095]",6
1257,"[3510,4095]",6
1258,"[3510,4095]",6
1259,"[3510,4095]",6
1260,"[3510,4095]",6
1261,"[3510,4095]",6
1262,"[1755,2340)",3
1263,"[2340,2925)",4
1264,"[3510,4095]",6
1265,"[3510,4095]",6
1266,"[3510,4095]",6
1267,"[3510,4095]",6
1268,"[3510,4095]",6
1269,"[3510,4095]",6
1270,"[3510,4095]",6
1271,"[3510,4095]",6
1272,"[3510,4095]",6
1273,"[3510,4095]",6
1274,"[3510,4095]",6
1275,"[3510,4095]",6
1276,"[1170,1755)",2
1277,"[3510,4095]",6
1278,"[3510,4095]",6
1279,"[3510,4095]",6
1280,"[3510,4095]",6
1281,"[3510,4095]",6
1282,"[3510,4095]",6
1283,"[3510,4095]",6
1284,"[3510,4095]",6
1285,"[3510,4095]",6
1286,"[3510,4095]",6
1287,"[3510,4095]",6
1288,"[3510,4095]",6
1289,"[3510,4095]",6
1290,"[3510,4095]",6
1291,"[3510,4095]",6
1292,"[3510,4095]",6
1293,"[3510,4095]",6
1294,"[3510,4095]",6
1295,"[3510,4095]",6
1296,"[3510,4095]",6
1297,"[1755,2340)",3
1298,"[2925,3510)",5
1299,"[3510,4095]",6
1300,"[3510,4095]",6
1301,"[3510,4095]",6
1302,"[3510,4095]",6
1303,"[3510,4095]",6
1304,"[3510,4095]",6
1305,"[3510,4095]",6
1306,"[3510,4095]",6
1307,"[3510,4095]",6
1308,"[3510,4095]",6
1309,"[3510,4095]",6
1310,"[3510,4095]",6
1311,"[3510,4095]",6
1312,"[1755,2340)",3
1313,"[3510,4095]",6
1314,"[3510,4095]",6
1315,"[3510,4095]",6
1316,"[3510,4095]",6
1317,"[3510,4095]",6
1318,"[1755,2340)",3
1319,"[1170,1755)",2
1320,"[1170,1755)",2
1321,"[1170,1755)",2
1322,"[1170,1755)",2
1323,"[1170,1755)",2
1324,"[3510,4095]",6
1325,"[3510,4095]",6
1326,"[3510,4095]",6
1327,"[3510,4095]",6
1328,"[3510,4095]",6
1329,"[3510,4095]",6
1330,"[3510,4095]",6
1331,"[3510,4095]",6
1332,"[3510,4095]",6
1333,"[3510,4095]",6
1334,"[3510,4095]",6
1335,"[3510,4095]",6
1336,"[3510,4095]",6
1337,"[3510,4095]",6
1338,"[3510,4095]",6
1339,"[3510,4095]",6
1340,"[3510,4095]",6
1341,"[3510,4095]",6
1342,"[3510,4095]",6
1343,"[3510,4095]",6
1344,"[3510,4095]",6
1345,"[3510,4095]",6
1346,"[3510,4095]",6
1347,"[3510,4095]",6
1348,"[3510,4095]",6
1349,"[3510,4095]",6
1350,"[3510,4095]",6
1351,"[1755,2340)",3
1352,"[3510,4095]",6
1353,"[3510,4095]",6
1354,"[3510,4095]",6
1355,"[3510,4095]",6
1356,"[3510,4095]",6
1357,"[3510,4095]",6
1358,"[3510,4095]",6
1359,"[3510,4095]",6
1360,"[3510,4095]",6
1361,"[3510,4095]",6
1362,"[3510,4095]",6
1363,"[3510,4095]",6
1364,"[3510,4095]",6
1365,"[3510,4095]",6
1366,"[3510,4095]",6
1367,"[3510,4095]",6
1368,"[3510,4095]",6
1369,"[3510,4095]",6
1370,"[3510,4095]",6
1371,"[3510,4095]",6
1372,"[3510,4095]",6
1373,"[3510,4095]",6
1374,"[3510,4095]",6
1375,"[3510,4095]",6
1376,"[3510,4095]",6
1377,"[3510,4095]",6
1378,"[3510,4095]",6
1379,"[3510,4095]",6
1380,"[3510,4095]",6
1381,"[3510,4095]",6
1382,"[3510,4095]",6
1383,"[3510,4095]",6
1384,"[3510,4095]",6
1385,"[3510,4095]",6
1386,"[3510,4095]",6
1387,"[3510,4095]",6
1388,"[3510,4095]",6
1389,"[3510,4095]",6
1390,"[3510,4095]",6
1391,"[3510,4095]",6
1392,"[3510,4095]",6
1393,"[3510,4095]",6
1394,"[3510,4095]",6
1395,"[3510,4095]",6
1396,"[3510,4095]",6
1397,"[3510,4095]",6
1398,"[2925,3510)",5
1399,"[3510,4095]",6
1400,"[3510,4095]",6
1401,"[3510,4095]",6
1402,"[3510,4095]",6
1403,"[3510,4095]",6
1404,"[3510,4095]",6
1405,"[3510,4095]",6
1406,"[3510,4095]",6
1407,"[3510,4095]",6
1408,"[3510,4095]",6
1409,"[3510,4095]",6
1410,"[3510,4095]",6
1411,"[0,585)",0
1412,"[0,585)",0
1413,"[0,585)",0
1414,"[0,585)",0
1415,"[0,585)",0
1416,"[0,585)",0
1417,"[0,585)",0
1418,"[0,585)",0
1419,"[0,585)",0
1420,"[0,585)",0
1421,"[0,585)",0
1422,"[0,585)",0
1423,"[0,585)",0
1424,"[0,585)",0
1425,"[0,585)",0
1426,"[0,585)",0
1427,"[0,585)",0
1428,"[3510,4095]",6
1429,"[3510,4095]",6
1430,"[3510,4095]",6
1431,"[3510,4095]",6
1432,"[3510,4095]",6
1433,"[3510,4095]",6
1434,"[3510,4095]",6
1435,"[3510,4095]",6
1436,"[3510,4095]",6
1437,"[3510,4095]",6
1438,"[3510,4095]",6
1439,"[3510,4095]",6
1440,"[3510,4095]",6
1441,"[3510,4095]",6
1442,"[3510,4095]",6
1443,"[3510,4095]",6
1444,"[3510,4095]",6
1445,"[3510,4095]",6
1446,"[3510,4095]",6
1447,"[3510,4095]",6
1448,"[3510,4095]",6
1449,"[3510,4095]",6
1450,"[3510,4095]",6
1451,"[3510,4095]",6
1452,"[3510,4095]",6
1453,"[3510,4095]",6
1454,"[3510,4095]",6
1455,"[3510,4095]",6
1456,"[3510,4095]",6
1457,"[3510,4095]",6
1458,"[3510,4095]",6
1459,"[3510,4095]",6
1460,"[3510,4095]",6
1461,"[3510,4095]",6
1462,"[3510,4095]",6
1463,"[3510,4095]",6
1464,"[3510,4095]",6
1465,"[3510,4095]",6
1466,"[3510,4095]",6
1467,"[3510,4095]",6
1468,"[3510,4095]",6
1469,"[3510,4095]",6
1470,"[3510,4095]",6
1471,"[3510,4095]",6
1472,"[3510,4095]",6
1473,"[3510,4095]",6
1474,"[3510,4095]",6
1475,"[3510,4095]",6
1476,"[3510,4095]",6
1477,"[3510,4095]",6
1478,"[3510,4095]",6
1479,"[3510,4095]",6
1480,"[3510,4095]",6
1481,"[3510,4095]",6
1482,"[1755,2340)",3
1483,"[3510,4095]",6
1484,"[3510,4095]",6
1485,"[3510,4095]",6
1486,"[3510,4095]",6
1487,"[3510,4095]",6
1488,"[3510,4095]",6
1489,"[3510,4095]",6
1490,"[2340,2925)",4
1491,"[1170,1755)",2
1492,"[1170,1755)",2
1493,"[1170,1755)",2
1494,"[1170,1755)",2
1495,"[1170,1755)",2
1496,"[1170,1755)",2
1497,"[1170,1755)",2
1498,"[1170,1755)",2
1499,"[1170,1755)",2
1500,"[3510,4095]",6
1501,"[3510,4095]",6
1502,"[3510,4095]",6
1503,"[3510,4095]",6
1504,"[3510,4095]",6
1505,"[1170,1755)",2
1506,"[1170,1755)",2
1507,"[1170,1755)",2
1508,"[1170,1755)",2
1509,"[1170,1755)",2
1510,"[1170,1755)",2
1511,"[1170,1755)",2
1512,"[1170,1755)",2
1513,"[2925,3510)",5
1514,"[2340,2925)",4
1515,"[3510,4095]",6
1516,"[3510,4095]",6
1517,"[3510,4095]",6
1518,"[3510,4095]",6
1519,"[3510,4095]",6
1520,"[3510,4095]",6
1521,"[3510,4095]",6
1522,"[3510,4095]",6
1523,"[3510,4095]",6
1524,"[3510,4095]",6
1525,"[3510,4095]",6
1526,"[3510,4095]",6
1527,"[3510,4095]",6
1528,"[3510,4095]",6
1529,"[3510,4095]",6
1530,"[3510,4095]",6
1531,"[3510,4095]",6
1532,"[3510,4095]",6
1533,"[1170,1755)",2
1534,"[3510,4095]",6
1535,"[3510,4095]",6
1536,"[3510,4095]",6
1537,"[3510,4095]",6
1538,"[3510,4095]",6
1539,"[3510,4095]",6
1540,"[3510,4095]",6
1541,"[3510,4095]",6
1542,"[3510,4095]",6
1543,"[3510,4095]",6
1544,"[3510,4095]",6
1545,"[3510,4095]",6
1546,"[3510,4095]",6
1547,"[3510,4095]",6
1548,"[3510,4095]",6
1549,"[3510,4095]",6
1550,"[3510,4095]",6
1551,"[3510,4095]",6
1552,"[3510,4095]",6
1553,"[3510,4095]",6
1554,"[3510,4095]",6
1555,"[3510,4095]",6
1556,"[3510,4095]",6
1557,"[3510,4095]",6
1558,"[3510,4095]",6
1559,"[3510,4095]",6
1560,"[3510,4095]",6
1561,"[3510,4095]",6
1562,"[3510,4095]",6
1563,"[3510,4095]",6
1564,"[3510,4095]",6
1565,"[3510,4095]",6
1566,"[3510,4095]",6
1567,"[3510,4095]",6
1568,"[1170,1755)",2
1569,"[1170,1755)",2
1570,"[3510,4095]",6
1571,"[3510,4095]",6
1572,"[3510,4095]",6
1573,"[3510,4095]",6
1574,"[3510,4095]",6
1575,"[3510,4095]",6
1576,"[3510,4095]",6
1577,"[3510,4095]",6
1578,"[3510,4095]",6
1579,"[3510,4095]",6
1580,"[3510,4095]",6
1581,"[3510,4095]",6
1582,"[3510,4095]",6
1583,"[3510,4095]",6
1584,"[3510,4095]",6
1585,"[3510,4095]",6
1586,"[3510,4095]",6
1587,"[3510,4095]",6
1588,"[3510,4095]",6
1589,"[3510,4095]",6
1590,"[3510,4095]",6
1591,"[3510,4095]",6
1592,"[3510,4095]",6
1593,"[3510,4095]",6
1594,"[3510,4095]",6
1595,"[3510,4095]",6
1596,"[3510,4095]",6
1597,"[3510,4095]",6
1598,"[3510,4095]",6
1599,"[3510,4095]",6
1600,"[3510,4095]",6
1601,"[3510,4095]",6
1602,"[3510,4095]",6
1603,"[3510,4095]",6
1604,"[3510,4095]",6
1605,"[3510,4095]",6
1606,"[3510,4095]",6
1607,"[3510,4095]",6
1608,"[3510,4095]",6
1609,"[3510,4095]",6
1610,"[3510,4095]",6
1611,"[1170,1755)",2
1612,"[1170,1755)",2
1613,"[1170,1755)",2
1614,"[1170,1755)",2
1615,"[1170,1755)",2
1616,"[1170,1755)",2
1617,"[1170,1755)",2
1618,"[1170,1755)",2
1619,"[1170,1755)",2
1620,"[1170,1755)",2
1621,"[1170,1755)",2
1622,"[2925,3510)",5
1623,"[1755,2340)",3
1624,"[3510,4095]",6
1625,"[3510,4095]",6
1626,"[3510,4095]",6
1627,"[3510,4095]",6
1628,"[3510,4095]",6
1629,"[3510,4095]",6
1630,"[3510,4095]",6
1631,"[3510,4095]",6
1632,"[3510,4095]",6
1633,"[3510,4095]",6
1634,"[3510,4095]",6
1635,"[3510,4095]",6
1636,"[3510,4095]",6
1637,"[3510,4095]",6
1638,"[3510,4095]",6
1639,"[3510,4095]",6
1640,"[3510,4095]",6
1641,"[3510,4095]",6
1642,"[3510,4095]",6
1643,"[3510,4095]",6
1644,"[3510,4095]",6
1645,"[3510,4095]",6
1646,"[3510,4095]",6
1647,"[3510,4095]",6
1648,"[3510,4095]",6
1649,"[3510,4095]",6
1650,"[3510,4095]",6
1651,"[3510,4095]",6
1652,"[3510,4095]",6
1653,"[3510,4095]",6
1654,"[3510,4095]",6
1655,"[3510,4095]",6
1656,"[3510,4095]",6
1657,"[3510,4095]",6
1658,"[3510,4095]",6
1659,"[3510,4095]",6
1660,"[3510,4095]",6
1661,"[3510,4095]",6
1662,"[3510,4095]",6
1663,"[3510,4095]",6
1664,"[3510,4095]",6
1665,"[1755,2340)",3
1666,"[2925,3510)",5
1667,"[3510,4095]",6
1668,"[3510,4095]",6
1669,"[3510,4095]",6
1670,"[3510,4095]",6
1671,"[3510,4095]",6
1672,"[3510,4095]",6
1673,"[3510,4095]",6
1674,"[3510,4095]",6
1675,"[3510,4095]",6
1676,"[3510,4095]",6
1677,"[3510,4095]",6
1678,"[1755,2340)",3
1679,"[3510,4095]",6
1680,"[3510,4095]",6
1681,"[3510,4095]",6
1682,"[3510,4095]",6
1683,"[3510,4095]",6
1684,"[3510,4095]",6
1685,"[1170,1755)",2
1686,"[1170,1755)",2
1687,"[1170,1755)",2
1688,"[3510,4095]",6
1689,"[3510,4095]",6
1690,"[3510,4095]",6
1691,"[3510,4095]",6
1692,"[3510,4095]",6
1693,"[3510,4095]",6
1694,"[3510,4095]",6
1695,"[3510,4095]",6
1696,"[3510,4095]",6
1697,"[3510,4095]",6
1698,"[3510,4095]",6
1699,"[3510,4095]",6
1700,"[3510,4095]",6
1701,"[3510,4095]",6
1702,"[3510,4095]",6
1703,"[3510,4095]",6
1704,"[3510,4095]",6
1705,"[3510,4095]",6
1706,"[3510,4095]",6
1707,"[3510,4095]",6
1708,"[3510,4095]",6
1709,"[3510,4095]",6
1710,"[3510,4095]",6
1711,"[3510,4095]",6
1712,"[3510,4095]",6
1713,"[3510,4095]",6
1714,"[3510,4095]",6
1715,"[3510,4095]",6
1716,"[3510,4095]",6
1717,"[585,1170)",1
1718,"[585,1170)",1
1719,"[585,1170)",1
1720,"[585,1170)",1
1721,"[585,1170)",1
1722,"[585,1170)",1
1723,"[585,1170)",1
1724,"[585,1170)",1
1725,"[585,1170)",1
1726,"[585,1170)",1
1727,"[585,1170)",1
1728,"[585,1170)",1
1729,"[585,1170)",1
1730,"[585,1170)",1
1731,"[585,1170)",1
1732,"[585,1170)",1
1733,"[585,1170)",1
1734,"[585,1170)",1
1735,"[585,1170)",1
1736,"[585,1170)",1
1737,"[1170,1755)",2
1738,"[1170,1755)",2
1739,"[1170,1755)",2
1740,"[1170,1755)",2
1741,"[1170,1755)",2
1742,"[1170,1755)",2
1743,"[3510,4095]",6
1744,"[3510,4095]",6
1745,"[3510,4095]",6
1746,"[3510,4095]",6
1747,"[3510,4095]",6
1748,"[3510,4095]",6
1749,"[3510,4095]",6
1750,"[3510,4095]",6
1751,"[3510,4095]",6
1752,"[3510,4095]",6
1753,"[3510,4095]",6
1754,"[3510,4095]",6
1755,"[3510,4095]",6
1756,"[3510,4095]",6
1757,"[3510,4095]",6
1758,"[3510,4095]",6
1759,"[3510,4095]",6
1760,"[3510,4095]",6
1761,"[3510,4095]",6
1762,"[3510,4095]",6
1763,"[3510,4095]",6
1764,"[3510,4095]",6
1765,"[3510,4095]",6
1766,"[3510,4095]",6
1767,"[3510,4095]",6
1768,"[3510,4095]",6
1769,"[3510,4095]",6
1770,"[3510,4095]",6
1771,"[3510,4095]",6
1772,"[3510,4095]",6
1773,"[3510,4095]",6
1774,"[3510,4095]",6
1775,"[3510,4095]",6
1776,"[3510,4095]",6
1777,"[3510,4095]",6
1778,"[3510,4095]",6
1779,"[3510,4095]",6
1780,"[3510,4095]",6
1781,"[3510,4095]",6
1782,"[3510,4095]",6
1783,"[3510,4095]",6
1784,"[3510,4095]",6
1785,"[3510,4095]",6
1786,"[3510,4095]",6
1787,"[3510,4095]",6
1788,"[3510,4095]",6
1789,"[3510,4095]",6
1790,"[3510,4095]",6
1791,"[3510,4095]",6
1792,"[3510,4095]",6
1793,"[1170,1755)",2
1794,"[1170,1755)",2
1795,"[1170,1755)",2
1796,"[1170,1755)",2
1797,"[1170,1755)",2
1798,"[1170,1755)",2
1799,"[1170,1755)",2
1800,"[1170,1755)",2
1801,"[1170,1755)",2
1802,"[1170,1755)",2
1803,"[3510,4095]",6
1804,"[3510,4095]",6
1805,"[3510,4095]",6
1806,"[3510,4095]",6
1807,"[3510,4095]",6
1808,"[3510,4095]",6
1809,"[3510,4095]",6
1810,"[3510,4095]",6
1811,"[3510,4095]",6
1812,"[3510,4095]",6
1813,"[3510,4095]",6
1814,"[3510,4095]",6
1815,"[3510,4095]",6
1816,"[2340,2925)",4
1817,"[3510,4095]",6
1818,"[3510,4095]",6
1819,"[3510,4095]",6
1820,"[3510,4095]",6
1821,"[3510,4095]",6
1822,"[3510,4095]",6
1823,"[1170,1755)",2
1824,"[1170,1755)",2
1825,"[1170,1755)",2
1826,"[1170,1755)",2
1827,"[1170,1755)",2
1828,"[3510,4095]",6
1829,"[3510,4095]",6
1830,"[3510,4095]",6
1831,"[3510,4095]",6
1832,"[3510,4095]",6
1833,"[3510,4095]",6
1834,"[3510,4095]",6
1835,"[3510,4095]",6
1836,"[3510,4095]",6
1837,"[3510,4095]",6
1838,"[3510,4095]",6
1839,"[3510,4095]",6
1840,"[3510,4095]",6
1841,"[1170,1755)",2
1842,"[585,1170)",1
1843,"[585,1170)",1
1844,"[585,1170)",1
1845,"[585,1170)",1
1846,"[585,1170)",1
1847,"[585,1170)",1
1848,"[3510,4095]",6
1849,"[3510,4095]",6
1850,"[3510,4095]",6
1851,"[3510,4095]",6
1852,"[3510,4095]",6
1853,"[3510,4095]",6
1854,"[3510,4095]",6
1855,"[1170,1755)",2
1856,"[1170,1755)",2
1857,"[1170,1755)",2
1858,"[1170,1755)",2
1859,"[1170,1755)",2
1860,"[1170,1755)",2
1861,"[1170,1755)",2
1862,"[1170,1755)",2
1863,"[1170,1755)",2
1864,"[1170,1755)",2
1865,"[1170,1755)",2
1866,"[2925,3510)",5
1867,"[1170,1755)",2
1868,"[585,1170)",1
1869,"[585,1170)",1
1870,"[585,1170)",1
1871,"[585,1170)",1
1872,"[585,1170)",1
1873,"[585,1170)",1
1874,"[1170,1755)",2
1875,"[1170,1755)",2
1876,"[1170,1755)",2
1877,"[1170,1755)",2
1878,"[1170,1755)",2
1879,"[3510,4095]",6
1880,"[3510,4095]",6
1881,"[3510,4095]",6
1882,"[3510,4095]",6
1883,"[3510,4095]",6
1884,"[3510,4095]",6
1885,"[3510,4095]",6
1886,"[3510,4095]",6
1887,"[3510,4095]",6
1888,"[3510,4095]",6
1889,"[3510,4095]",6
1890,"[3510,4095]",6
1891,"[3510,4095]",6
1892,"[3510,4095]",6
1893,"[3510,4095]",6
1894,"[3510,4095]",6
1895,"[3510,4095]",6
1896,"[3510,4095]",6
1897,"[3510,4095]",6
1898,"[3510,4095]",6
1899,"[3510,4095]",6
1900,"[3510,4095]",6
1901,"[3510,4095]",6
1902,"[3510,4095]",6
1903,"[3510,4095]",6
1904,"[2340,2925)",4
1905,"[3510,4095]",6
1906,"[3510,4095]",6
1907,"[3510,4095]",6
1908,"[3510,4095]",6
1909,"[3510,4095]",6
1910,"[3510,4095]",6
1911,"[3510,4095]",6
1912,"[3510,4095]",6
1913,"[3510,4095]",6
1914,"[3510,4095]",6
1915,"[3510,4095]",6
1916,"[3510,4095]",6
1917,"[3510,4095]",6
1918,"[1170,1755)",2
1919,"[1170,1755)",2
1920,"[1170,1755)",2
1921,"[1170,1755)",2
1922,"[1170,1755)",2
1923,"[1170,1755)",2
1924,"[1170,1755)",2
1925,"[3510,4095]",6
1926,"[3510,4095]",6
1927,"[3510,4095]",6
1928,"[3510,4095]",6
1929,"[3510,4095]",6
1930,"[1170,1755)",2
1931,"[3510,4095]",6
1932,"[3510,4095]",6
1933,"[3510,4095]",6
1934,"[3510,4095]",6
1935,"[3510,4095]",6
1936,"[3510,4095]",6
1937,"[3510,4095]",6
1938,"[3510,4095]",6
1939,"[3510,4095]",6
1940,"[3510,4095]",6
1941,"[3510,4095]",6
1942,"[3510,4095]",6
1943,"[3510,4095]",6
1944,"[3510,4095]",6
1945,"[3510,4095]",6
1946,"[3510,4095]",6
1947,"[3510,4095]",6
1948,"[3510,4095]",6
1949,"[3510,4095]",6
1950,"[3510,4095]",6
1951,"[3510,4095]",6
1952,"[3510,4095]",6
1953,"[3510,4095]",6
1954,"[3510,4095]",6
1955,"[3510,4095]",6
1956,"[3510,4095]",6
1957,"[3510,4095]",6
1958,"[3510,4095]",6
1959,"[3510,4095]",6
1960,"[3510,4095]",6
1961,"[3510,4095]",6
1962,"[3510,4095]",6
1963,"[3510,4095]",6
1964,"[3510,4095]",6
1965,"[3510,4095]",6
1966,"[3510,4095]",6
1967,"[3510,4095]",6
1968,"[3510,4095]",6
1969,"[3510,4095]",6
1970,"[3510,4095]",6
1971,"[3510,4095]",6
1972,"[3510,4095]",6
1973,"[3510,4095]",6
1974,"[3510,4095]",6
1975,"[3510,4095]",6
1976,"[1170,1755)",2
1977,"[585,1170)",1
1978,"[1170,1755)",2
1979,"[1170,1755)",2
1980,"[1170,1755)",2
1981,"[1170,1755)",2
1982,"[3510,4095]",6
1983,"[3510,4095]",6
1984,"[3510,4095]",6
1985,"[3510,4095]",6
1986,"[3510,4095]",6
1987,"[3510,4095]",6
1988,"[3510,4095]",6
1989,"[3510,4095]",6
1990,"[3510,4095]",6
1991,"[3510,4095]",6
1992,"[3510,4095]",6
1993,"[3510,4095]",6
1994,"[3510,4095]",6
1995,"[3510,4095]",6
1996,"[3510,4095]",6
1997,"[3510,4095]",6
1998,"[3510,4095]",6
1999,"[3510,4095]",6
2000,"[3510,4095]",6
2001,"[3510,4095]",6
2002,"[3510,4095]",6
2003,"[3510,4095]",6
2004,"[3510,4095]",6
2005,"[3510,4095]",6
2006,"[3510,4095]",6
2007,"[3510,4095]",6
2008,"[3510,4095]",6
2009,"[3510,4095]",6
2010,"[3510,4095]",6
2011,"[3510,4095]",6
2012,"[3510,4095]",6
2013,"[1170,1755)",2
2014,"[1170,1755)",2
2015,"[1170,1755)",2
2016,"[1170,1755)",2
2017,"[3510,4095]",6
2018,"[3510,4095]",6
2019,"[3510,4095]",6
2020,"[3510,4095]",6
2021,"[3510,4095]",6
2022,"[3510,4095]",6
2023,"[3510,4095]",6
2024,"[3510,4095]",6
2025,"[3510,4095]",6
2026,"[3510,4095]",6
2027,"[3510,4095]",6
2028,"[3510,4095]",6
2029,"[3510,4095]",6
2030,"[3510,4095]",6
2031,"[3510,4095]",6
2032,"[3510,4095]",6
2033,"[3510,4095]",6
2034,"[3510,4095]",6
2035,"[3510,4095]",6
2036,"[3510,4095]",6
2037,"[3510,4095]",6
2038,"[3510,4095]",6
2039,"[3510,4095]",6
2040,"[3510,4095]",6
2041,"[3510,4095]",6
2042,"[3510,4095]",6
2043,"[3510,4095]",6
2044,"[3510,4095]",6
2045,"[3510,4095]",6
2046,"[3510,4095]",6
2047,"[3510,4095]",6
2048,"[3510,4095]",6
2049,"[3510,4095]",6
2050,"[3510,4095]",6
2051,"[3510,4095]",6
2052,"[3510,4095]",6
2053,"[3510,4095]",6
2054,"[3510,4095]",6
2055,"[3510,4095]",6
2056,"[3510,4095]",6
2057,"[3510,4095]",6
2058,"[3510,4095]",6
2059,"[3510,4095]",6
2060,"[3510,4095]",6
2061,"[3510,4095]",6
2062,"[3510,4095]",6
2063,"[3510,4095]",6
2064,"[3510,4095]",6
2065,"[3510,4095]",6
2066,"[3510,4095]",6
2067,"[3510,4095]",6
2068,"[3510,4095]",6
2069,"[3510,4095]",6
2070,"[3510,4095]",6
2071,"[3510,4095]",6
2072,"[3510,4095]",6
2073,"[3510,4095]",6
2074,"[3510,4095]",6
2075,"[3510,4095]",6
2076,"[3510,4095]",6
2077,"[3510,4095]",6
2078,"[3510,4095]",6
2079,"[3510,4095]",6
2080,"[3510,4095]",6
2081,"[3510,4095]",6
2082,"[3510,4095]",6
2083,"[3510,4095]",6
2084,"[3510,4095]",6
2085,"[3510,4095]",6
2086,"[3510,4095]",6
2087,"[3510,4095]",6
2088,"[3510,4095]",6
2089,"[3510,4095]",6
2090,"[3510,4095]",6
